Namespaces_or_individual_schema_IRI,Label
http://www.lexinfo.net/ontology/2.0/lexinfo#termtype,0
http://www.lexinfo.net/ontology/2.0/lexinfo#termelement,2
http://www.lexinfo.net/ontology/2.0/lexinfo#hyponym,2
ttp://www.w3.org/2002/07/owl#thing,0
http://lexvo.org/ontology#label,0
http://www.w3.org/2000/01/rdf-schema#label,0
http://www.w3.org/2000/01/rdf-schema#literal,0
http://lexvo.org/ontology#represents,1
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,0
http://www.w3.org/2001/xmlschema#string,0
http://www.w3.org/2000/01/rdf-schema#comment,1
http://www.w3.org/2002/07/owl#sameas,1
http://lexvo.org/ontology#means,1
http://lexvo.org/ontology#iso639p3pcode,0
http://www.w3.org/2008/05/skos#preflabel,1
http://lexvo.org/ontology#nearlysameas,1
http://lexvo.org/ontology#hasproperty,0
http://lexvo.org/ontology#iso6392bcode,0
http://xmlns.com/foaf/0.1/focus,2
http://lexvo.org/ontology#isfocusof,0
http://lexvo.org/ontology#iso6392tcode,0
http://lexvo.org/ontology#iso639p1code,0
http://lexvo.org/ontology#iso15924alphacode,0
http://lexvo.org/ontology#haspronunciation,0
http://lexvo.org/ontology#iso639p5code,0
http://www.w3.org/2001/xmlschema#boolean,0
http://persistence.uni-leipzig.org/nlp2rdf/ontologies/nif-core#rfc5147string,0
http://persistence.uni-leipzig.org/nlp2rdf/ontologies/nif-core#endindex,0
http://www.w3.org/2001/xmlschema#nonnegativeinteger,0
http://persistence.uni-leipzig.org/nlp2rdf/ontologies/nif-core#beginindex,0
http://persistence.uni-leipzig.org/nlp2rdf/ontologies/nif-core#anchorof,0
http://www.w3.org/2001/xmlschema#string,0
http://www.w3.org/2005/11/its/rdf#taidentref,0
http://www.w3.org/2002/07/owl#thing,0
http://persistence.uni-leipzig.org/nlp2rdf/ontologies/nif-core#referencecontext,0
http://persistence.uni-leipzig.org/nlp2rdf/ontologies/nif-core#string,0
http://persistence.uni-leipzig.org/nlp2rdf/ontologies/nif-core#context,0
http://www.w3.org/2005/11/its/rdf#tasource,0
http://persistence.uni-leipzig.org/nlp2rdf/ontologies/nif-core#isstring,0
http://www.w3.org/2000/01/rdf-schema#literal,0
http://persistence.uni-leipzig.org/nlp2rdf/ontologies/nif-core#contextcollection,1
http://persistence.uni-leipzig.org/nlp2rdf/ontologies/nif-core#hascontext,0
http://persistence.uni-leipzig.org/nlp2rdf/ontologies/nif-core#sourceurl,0
http://persistence.uni-leipzig.org/nlp2rdf/ontologies/nif-core#rfc5147string,0
http://persistence.uni-leipzig.org/nlp2rdf/ontologies/nif-core#endindex,0
http://www.w3.org/2001/xmlschema#nonnegativeinteger,0
http://persistence.uni-leipzig.org/nlp2rdf/ontologies/nif-core#beginindex,0
http://persistence.uni-leipzig.org/nlp2rdf/ontologies/nif-core#anchorof,1
http://www.w3.org/2001/xmlschema#string,0
http://www.w3.org/2005/11/its/rdf#taidentref,1
http://www.w3.org/2002/07/owl#thing,0
http://persistence.uni-leipzig.org/nlp2rdf/ontologies/nif-core#referencecontext,0
http://persistence.uni-leipzig.org/nlp2rdf/ontologies/nif-core#string,0
http://persistence.uni-leipzig.org/nlp2rdf/ontologies/nif-core#context,1
http://www.w3.org/2005/11/its/rdf#tasource,0
http://persistence.uni-leipzig.org/nlp2rdf/ontologies/nif-core#isstring,0
http://www.w3.org/2000/01/rdf-schema#literal,1
http://persistence.uni-leipzig.org/nlp2rdf/ontologies/nif-core#contextcollection,2
http://persistence.uni-leipzig.org/nlp2rdf/ontologies/nif-core#hascontext,2
http://persistence.uni-leipzig.org/nlp2rdf/ontologies/nif-core#sourceurl,2
http://lemon-model.net/lemon#lexicalentry,2
http://lemon-model.net/lemon#sense,2
http://lemon-model.net/lemon#lexicalsense,2
http://spraakbanken.gu.se/rdf/saldo#primary,0
http://www.w3.org/2002/07/owl#thing,0
http://lemon-model.net/lemon#lexicon,0
http://lemon-model.net/lemon#entry,0
http://lemon-model.net/lemon#form,0
http://lemon-model.net/lemon#writtenrep,1
http://www.w3.org/2000/01/rdf-schema#literal,0
http://lemon-model.net/lemon#canonicalform,1
http://spraakbanken.gu.se/rdf/ontology#paradigm,1
http://www.lexinfo.net/ontology/2.0/lexinfo#partofspeech,2
http://spraakbanken.gu.se/rdf/saldo#secondary,0
http://www.w3.org/2002/07/owl#thing,0
http://notabene.sourceforge.net/samples/terminology#hierarchy,1
http://notabene.sourceforge.net/samples/terminology#modifieurattache,1
http://notabene.sourceforge.net/samples/terminology#relateur-noncoordonnant,2
http://notabene.sourceforge.net/samples/terminology#noeudverbal-personnel,2
http://notabene.sourceforge.net/samples/terminology#circonstant,2
http://notabene.sourceforge.net/samples/terminology#noeudnonverbal,2
http://notabene.sourceforge.net/samples/terminology#phrase,0
http://notabene.sourceforge.net/samples/terminology#sujetpersonnel,1
http://notabene.sourceforge.net/samples/terminology#objet,0
http://notabene.sourceforge.net/samples/terminology#complement,2
http://notabene.sourceforge.net/samples/terminology#duplicate,2
http://notabene.sourceforge.net/samples/terminology#noeudverbal-participe,2
http://notabene.sourceforge.net/samples/terminology#relateur-coordonnant,2
http://notabene.sourceforge.net/samples/terminology#noeudverbal-infinitif,2
http://purl.org/asit/terms/sentence,1
http://www.w3.org/2000/01/rdf-schema#literal,1
http://purl.org/asit/terms/document,1
http://purl.org/asit/terms/hassentence,1
http://purl.org/asit/terms/postag,1
http://purl.org/asit/terms/postaginwsc,1
http://purl.org/asit/terms/wordsentencecollocation,2
http://purl.org/asit/terms/wschaspostag,2
http://purl.org/asit/terms/sentencetag,2
http://purl.org/asit/terms/istagsentence,2
http://purl.org/asit/terms/hassentencetag,2
http://purl.org/asit/terms/word,0
http://purl.org/asit/terms/wordiswsc,2
http://purl.org/asit/terms/wschasword,2
http://purl.org/asit/terms/sentenceiswsc,2
http://purl.org/asit/terms/wschascollocation,2
http://purl.org/asit/terms/collocation,2
http://purl.org/asit/terms/wschassentence,2
http://purl.org/asit/terms/town,2
http://purl.org/asit/terms/surface,2
http://www.w3.org/2003/01/geo/wgs84_pos#alt,0
http://www.w3.org/2003/01/geo/wgs84_pos#long,2
http://www.w3.org/2003/01/geo/wgs84_pos#population,2
http://www.w3.org/2003/01/geo/wgs84_pos#lat,2
http://purl.org/asit/terms/isinprovince,2
http://purl.org/asit/terms/province,2
http://purl.org/asit/terms/hastown,2
http://purl.org/asit/terms/altimetricarea,2
http://purl.org/asit/terms/mountaintown,2
http://purl.org/asit/terms/provincelittoral,2
http://www.geonames.org/ontology#officialname,2
http://purl.org/asit/terms/provincecapital,2
http://purl.org/asit/terms/hasword,2
http://purl.org/asit/terms/wordtext,2
http://purl.org/asit/terms/istranslation,2
http://purl.org/asit/terms/tagdescription,2
http://purl.org/asit/terms/mandatory,2
http://purl.org/asit/terms/parenttag,2
http://purl.org/asit/terms/isparenttag,2
http://www.w3.org/1999/02/22-rdf-syntax-ns#property,0
http://www.w3.org/2000/01/rdf-schema#label,0
http://www.w3.org/2000/01/rdf-schema#literal,2
http://www.w3.org/2002/07/owl#objectproperty,0
http://www.w3.org/2002/07/owl#class,0
http://www.w3.org/2000/01/rdf-schema#class,0
http://www.w3.org/2002/07/owl#disjointwith,2
http://www.w3.org/2000/01/rdf-schema#domain,2
http://www.w3.org/2000/01/rdf-schema#comment,2
http://www.w3.org/2000/01/rdf-schema#range,2
http://www.w3.org/2002/07/owl#datatypeproperty,1
http://www.w3.org/2000/01/rdf-schema#subclassof,1
http://www.w3.org/2000/01/rdf-schema#subpropertyof,1
http://www.w3.org/2002/07/owl#functionalproperty,1
http://www.w3.org/2004/02/skos/core#concept,2
http://www.w3.org/2004/02/skos/core#exactmatch,2
http://www.w3.org/2002/07/owl#thing,0
http://www.w3.org/2004/02/skos/core#collection,0
http://www.w3.org/2004/02/skos/core#member,2
http://www.w3.org/2004/02/skos/core#preflabel,2
http://www.w3.org/2000/01/rdf-schema#literal,2
http://purl.org/dc/terms/created,0
http://www.w3.org/2001/xmlschema#date,0
http://purl.org/dc/terms/modified,2
http://www.w3.org/2001/xmlschema#datetime,2
http://www.w3.org/2004/02/skos/core#inscheme,2
http://www.w3.org/2004/02/skos/core#conceptscheme,2
http://www.w3.org/2004/02/skos/core#related,2
http://www.w3.org/2004/02/skos/core#broader,2
http://www.w3.org/2004/02/skos/core#narrower,2
http://www.yso.fi/onto/ysa-meta/geographicalconcept,2
http://www.w3.org/2004/02/skos/core#altlabel,2
http://purl.org/dc/elements/1.1/source,0
http://www.w3.org/2004/02/skos/core#closematch,2
http://www.w3.org/2004/02/skos/core#hiddenlabel,2
http://www.w3.org/2004/02/skos/core#note,0
http://www.lemon-model.net/lemon#lexicon,2
http://www.lemon-model.net/lemon#entry,0
http://www.w3.org/2002/07/owl#thing,0
http://purl.org/net/translation#translationset,2
http://purl.org/net/translation#trans,0
http://purl.org/dc/elements/1.1/source,0
http://www.w3.org/2000/01/rdf-schema#label,0
http://www.w3.org/2000/01/rdf-schema#literal,2
http://www.lemon-model.net/lemon#language,2
http://www.w3.org/2000/01/rdf-schema#comment,2
http://xmlns.com/foaf/0.1/primarytopic,2
http://www.w3.org/2002/07/owl#sameas,0
http://psi.oasis-open.org/iso/639/#language,2
http://www.w3.org/2000/01/rdf-schema#label,0
http://www.w3.org/2000/01/rdf-schema#literal,2
http://psi.oasis-open.org/iso/639/#code-a3b,0
http://psi.oasis-open.org/iso/639/#code-a3t,0
http://psi.oasis-open.org/iso/639/#code-a2,0
http://psi.oasis-open.org/iso/639/#language-group,2
http://www.w3.org/1999/02/22-rdf-syntax-ns#property,2
http://www.w3.org/2000/01/rdf-schema#class,0
http://www.w3.org/2006/03/wn/wn20/schema/nounsynset,0
http://www.w3.org/2000/01/rdf-schema#label,0
http://www.w3.org/2000/01/rdf-schema#literal,2
http://www.w3.org/2006/03/wn/wn20/schema/synsetid,2
http://globalwordnet.org/ili/concept,2
http://www.w3.org/2004/02/skos/core#definition,2
http://www.w3.org/2000/01/rdf-schema#literal,2
http://purl.org/dc/elements/1.1/source,2
http://www.w3.org/2002/07/owl#thing,0
http://globalwordnet.org/ili/instance,2
http://purl.org/vocommons/voaf#vocabulary,0
http://purl.org/dc/elements/1.1/contributor,2
http://purl.org/dc/elements/1.1/issued,0
http://www.w3.org/2001/xmlschema#date,2
http://purl.org/dc/elements/1.1/modified,2
http://purl.org/dc/elements/1.1/rights,2
http://www.w3.org/2002/07/owl#versioninfo,2
http://purl.org/dc/elements/1.1/description,2
http://purl.org/vocab/vann/preferrednamespaceuri,2
http://purl.org/vocab/vann/preferrednamespaceprefix,2
http://purl.org/dc/elements/1.1/title,2
http://creativecommons.org/ns#attributionname,2
http://creativecommons.org/ns#license,2
http://purl.org/dc/elements/1.1/publisher,2
http://creativecommons.org/ns#attributionurl,2
http://www.w3.org/ns/prov#activity,2
http://purl.org/dc/elements/1.1/type,0
http://www.w3.org/2000/01/rdf-schema#literal,2
http://www.w3.org/ns/prov#startedattime,2
http://www.w3.org/2001/xmlschema#datetime,2
http://vocab.getty.edu/ontology#concept,2
http://www.w3.org/2004/02/skos/core#changenote,2
http://www.w3.org/ns/prov#modify,2
http://www.w3.org/ns/prov#used,2
http://purl.org/dc/elements/1.1/description,2
http://purl.org/dc/terms/modified,2
http://www.w3.org/2008/05/skos-xl#label,0
http://purl.org/dc/elements/1.1/identifier,0
http://vocab.getty.edu/ontology#displayorder,0
http://www.w3.org/2001/xmlschema#positiveinteger,0
http://www.w3.org/2008/05/skos-xl#literalform,2
http://vocab.getty.edu/ontology#term,2
http://vocab.getty.edu/ontology#termtype,0
http://www.w3.org/2002/07/owl#thing,0
http://purl.org/dc/terms/language,2
http://vocab.getty.edu/ontology#contributornonpreferred,2
http://xmlns.com/foaf/0.1/agent,2
http://purl.org/ontology/bibo/documentpart,2
http://purl.org/ontology/bibo/locator,2
http://purl.org/dc/terms/ispartof,2
http://purl.org/ontology/bibo/document,2
http://vocab.getty.edu/ontology#sourcepreferred,2
http://vocab.getty.edu/ontology#contributorpreferred,2
http://www.w3.org/2008/05/skos-xl#preflabel,2
http://vocab.getty.edu/ontology#termpos,2
http://vocab.getty.edu/ontology#sourcenonpreferred,2
http://www.w3.org/2008/05/skos-xl#altlabel,2
http://purl.org/dc/terms/contributor,2
http://vocab.getty.edu/ontology#scopenote,2
http://purl.org/dc/terms/source,2
http://www.w3.org/2002/07/owl#thing,0
http://www.w3.org/ns/lemon/ontolex#reference,2
http://www.w3.org/2004/02/skos/core#concept,2
http://www.w3.org/ns/lemon/ontolex#lexicalentry,2
http://tbx2rdf.lider-project.eu/tbx#reliabilitycode,2
http://www.w3.org/2001/xmlschema#integer,0
http://www.lexinfo.net/ontology/2.0/lexinfo#termtype,2
http://www.w3.org/ns/lemon/ontolex#writtenrep,2
http://www.w3.org/2000/01/rdf-schema#literal,2
http://www.w3.org/ns/lemon/ontolex#sense,2
http://www.w3.org/ns/lemon/ontolex#canonicalform,2
http://www.w3.org/ns/lemon/ontolex#language,2
http://www.w3.org/ns/lemon/ontolex#lexicon,2
http://www.w3.org/ns/lemon/ontolex#entry,2
http://tbx2rdf.lider-project.eu/tbx#subjectfield,2
http://tbx2rdf.lider-project.eu/tbx#administrativestatus,2
http://www.w3.org/2000/01/rdf-schema#label,0
http://www.w3.org/tr/void/rootresource,2
http://www.w3.org/ns/dcat#dataset,2
http://tbx2rdf.lider-project.eu/tbx#martifheader,2
http://purl.org/dc/terms/type,0
http://purl.org/dc/elements/1.1/source,0
http://creativecommons.org/ns#attributionname,2
http://tbx2rdf.lider-project.eu/tbx#sourcedesc,2
http://www.w3.org/1999/02/22-rdf-syntax-ns,0
http://tbx2rdf.lider-project.eu/tbx#encodingdesc,2
http://purl.org/dc/terms/source,2
http://purl.org/dc/terms/rights,2
http://www.w3.org/2002/07/owl#thing,0
http://www.w3.org/2004/02/skos/core#exactmatch,2
http://www.w3.org/2004/02/skos/core#broadmatch,2
http://www.w3.org/2004/02/skos/core#closematch,2
http://www.w3.org/2004/02/skos/core#narrowmatch,2
http://www.w3.org/2002/07/owl#namedindividual,2
http://www.w3.org/2000/01/rdf-schema#label,0
http://www.w3.org/2000/01/rdf-schema#literal,0
http://www.w3.org/2000/01/rdf-schema#comment,2
http://www.w3.org/2000/01/rdf-schema#isdefinedby,2
http://www.w3.org/2002/07/owl#thing,0
http://www.w3.org/2002/07/owl#class,0
http://www.w3.org/2000/01/rdf-schema#subclassof,0
https://www.omg.org/spec/lcc/languages/languagerepresentation/hastag,0
https://www.omg.org/spec/lcc/languages/languagerepresentation/identifies,2
https://www.omg.org/spec/lcc/languages/languagerepresentation/ismemberof,2
http://www.w3.org/2004/02/skos/core#definition,2
https://www.omg.org/spec/lcc/languages/languagerepresentation/codeset,2
https://spec.edmcouncil.org/fibo/ontology/fnd/places/virtualplaces/haswebsite,2
http://www.w3.org/2001/xmlschema#anyuri,2
https://spec.edmcouncil.org/fibo/ontology/fbc/functionalentities/markets/hasexchangename,2
https://spec.edmcouncil.org/fibo/ontology/fbc/functionalentities/markets/operatesincountry,2
https://spec.edmcouncil.org/fibo/ontology/fbc/functionalentities/markets/operatesinmunicipality,2
https://spec.edmcouncil.org/fibo/ontology/fnd/places/locations/businesscenter,2
https://spec.edmcouncil.org/fibo/ontology/fbc/productsandservices/financialproductsandservices/financialserviceprovider,2
https://spec.edmcouncil.org/fibo/ontology/fbc/functionalentities/markets/operatinglevelmarketidentifier,2
https://schema.org/domainincludes,2
http://www.w3.org/2000/01/rdf-schema#class,0
https://schema.org/rangeincludes,2
http://www.w3.org/2000/01/rdf-schema#comment,0
http://www.w3.org/2000/01/rdf-schema#literal,0
http://www.w3.org/2000/01/rdf-schema#label,0
http://www.w3.org/2000/01/rdf-schema#subclassof,0
https://schema.org/datatype,0
https://schema.org/source,0
http://www.w3.org/2002/07/owl#thing,0
https://schema.org/ispartof,2
http://www.w3.org/2000/01/rdf-schema#subpropertyof,0
https://schema.org/supersededby,2
https://schema.org/inverseof,2
https://schema.org/medicalspecialty,2
https://schema.org/usnonprofittype,2
https://schema.org/healthaspectenumeration,2
http://www.w3.org/2002/07/owl#equivalentproperty,2
http://www.w3.org/2002/07/owl#equivalentclass,2
https://schema.org/wearablesizegroupenumeration,2
http://www.w3.org/2002/07/owl#class,0
http://www.geneontology.org/formats/oboinowl#hasexactsynonym,2
http://www.w3.org/2000/01/rdf-schema#literal,0
http://www.geneontology.org/formats/oboinowl#hasdbxref,2
http://www.w3.org/2000/01/rdf-schema#label,0
http://purl.obolibrary.org/obo/iao_0000115,0
http://www.w3.org/2000/01/rdf-schema#comment,2
http://www.geneontology.org/formats/oboinowl#id,0
http://www.geneontology.org/formats/oboinowl#hasobonamespace,2
http://www.geneontology.org/formats/oboinowl#hasrelatedsynonym,2
http://www.w3.org/2000/01/rdf-schema#subclassof,0
http://www.w3.org/2002/07/owl#thing,0
http://www.geneontology.org/formats/oboinowl#hasalternativeid,2
http://www.geneontology.org/formats/oboinowl#hasnarrowsynonym,2
http://www.w3.org/2002/07/owl#thing,0
http://www.w3.org/2000/01/rdf-schema#label,0
http://www.w3.org/2000/01/rdf-schema#literal,0
http://www.w3.org/2000/01/rdf-schema#type,0
http://www.w3.org/2000/01/rdf-schema#sameas,2
http://www.w3.org/2000/01/rdf-schema#subclassof,0
http://www.w3.org/2000/01/rdf-schema#range,0
http://www.w3.org/2000/01/rdf-schema#domain,2
http://www.w3.org/2000/01/rdf-schema#subpropertyof,0
http://www.w3.org/2000/01/rdf-schema/class/comment,2
http://www.w3.org/2002/07/owl#thing,0
http://www.w3.org/2000/01/rdf-schema#label,2
http://www.w3.org/2000/01/rdf-schema#literal,2
http://www.w3.org/2000/01/rdf-schema#sameas,2
http://www.w3.org/2000/01/rdf-schema#subclassof,0
http://www.w3.org/2000/01/rdf-schema#range,0
http://www.w3.org/2000/01/rdf-schema#domain,2
http://www.w3.org/2000/01/rdf-schema#subpropertyof,2
http://www.w3.org/2000/01/rdf-schema/class/comment,2
http://www.arg.dundee.ac.uk/aif#i-node,0
http://www.w3.org/ns/prov#wasquotedfrom,2
http://www.w3.org/2002/07/owl#thing,0
http://rdfs.org/sioc/argument#supports,2
http://purl.org/spar/amo/proves,2
http://purl.org/spar/amo/claim,2
http://rdfs.org/sioc/argument#idea,2
http://www.arg.dundee.ac.uk/aif#knowledgeposition_statement,2
http://www.arg.dundee.ac.uk/aif#claimtext,2
http://www.w3.org/2000/01/rdf-schema#literal,2
http://purl.org/spar/amo/argument,2
http://purl.org/spar/amo/hasclaim,2
http://purl.org/spar/amo/evidence,2
http://www.arg.dundee.ac.uk/aif#formdescription,2
http://rdfs.org/sioc/argument#justification,2
http://purl.org/spar/amo/hasevidence,2
http://www.w3.org/2002/07/owl#thing,0
http://purl.org/dc/terms/identifier,2
http://www.w3.org/2000/01/rdf-schema#literal,0
http://www.w3.org/2000/01/rdf-schema#label,0
http://www.w3.org/2004/02/skos/core#collection,2
http://www.w3.org/2004/02/skos/core#member,2
http://purl.org/dc/terms/title,2
http://www.w3.org/2004/02/skos/core#preflabel,2
http://www.w3.org/2004/02/skos/core#scopenote,2
http://www.w3.org/2004/02/skos/core#hiddenlabel,2
http://rdfs.org/ns/void#indataset,2
